DEVICE_LOC,EXPOSURE,FIBER,FIBERASSIGN_X,FIBERASSIGN_Y,OFFSET_0,OFFSET_2,OFFSET_FINAL,PETAL_LOC,TARGET_DEC,TARGET_RA,petal_id,device_loc,pos_id,pos_move_index,time_recorded,bus_id,pos_t,pos_p,last_meas_obs_x,last_meas_obs_y,last_meas_peak,last_meas_fwhm,total_move_sequences,total_cruise_moves_t,total_cruise_moves_p,total_creep_moves_t,total_creep_moves_p,ctrl_enabled,move_cmd,move_val1,move_val2,log_note,exposure_id,exposure_iter,flags,obs_x,obs_y,ptl_x,ptl_y,ptl_z,site,skyra,skydec,exptime,tileid,airmass,mountha,zd,mountaz,domeaz,reqra,reqdec,targtra,targtdec,zenith,mjd_obs,moonra,moondec,max_blind,max_blind_95,rms_blind,rms_blind_95,max_corr,max_corr_95,rms_corr,rms_corr_95,mirror_temp,truss_temp,air_temp,mirror_avg_temp,wind_speed,wind_direction,humidity,pressure,temperature,dewpoint,shutter_open,exptime_sec,psf_pixels,guide_meanx,guide_meany,guide_meanx2,guide_meany2,guide_meanxy,guide_maxx,guide_maxy,guider_combined_x,guider_combined_y,hex_trim,hex_rot_rate,hex_status,hex_rot_offset,hex_rot_enabled,hex_position,hex_rot_interval,hex_tweak,adc_status,adc_status.1,adc_home1,adc_home2,adc_nrev1,adc_nrev2,adc_angle1,adc_angle2,adc_status.2,adc_status.3,adc_status1,adc_status2,adc_rem_time1,adc_rem_time2
434.0,48349.0,2561.0,-66.53579711914061,347.7405700683594,0.08140024569987489,,0.0058309518948453,5.0,33.27401433115428,106.652573533398,10,434,M06828,2924,2020-01-23 10:41:42.975139+00:00,can14,77.4694634887644,139.783101546003,311.278510716517,169.157912717909,1.0,2.123,7187,2663,2567,20418,20514,True,,,,,,,,,,,,,kpno,106.33414199999999,31.889241,60.0,63171.0,1.113292,30.856309999999997,26.098461,278.145208,272.589,31.89,1e+20,1e+20,1e+20,b'False',58892.294484800004,199.53357,-2.828354,3518.9657571508137,186.1358067510123,277.2247371094875,186.1358067510123,499.9859998039945,8.06225774829855,22.940222531048843,8.06225774829855,4.425,4.7,3.47,4.45,11.4,315.1,28.0,789.4,3.8,-13.1,0.0,2.0,2.638,-0.019,-0.016,0.013999999999999999,0.006,-0.002,0.304,0.14300000000000002,-0.20469460659511102,0.138228823504419,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1437.6, -479.8, 833.1, -1.9, 39.4, 246.1]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,66.69010899999999,96.610058,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48364.0,2561.0,-66.27592468261719,344.8259582519531,0.035902646142032486,,0.004242640687119285,5.0,34.37310193974265,109.315572259456,10,434,M06828,3196,2020-01-26 10:37:19.389256+00:00,can14,-160.054983555488,141.47580934695802,-65.601,347.31199999999995,1.0,2.123,7240,2673,2574,20692,20791,True,,,,,,,,,,,,,kpno,108.99223,32.998981,60.0,63190.0,1.1763780000000001,37.899710999999996,31.813693,282.234895,290.325,33.0,1e+20,1e+20,1e+20,b'False',58892.32136504,199.896753,-2.983561,4224.926508236564,182.8087937272702,293.0197008462998,182.8087937272702,1557.8863886689553,9.848857801796104,47.700276288766844,9.848857801796104,4.4,4.467,3.195,4.396,10.5,305.4,29.0,789.4,3.3,-13.1,0.0,2.0,2.637,-0.034,-0.018000000000000002,0.006,0.004,0.002,0.098,0.055,-0.127285891674875,-0.34969695473081497,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1462.4, -459.3, 846.5, -2.0, 39.1, 257.7]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,61.81010099999998,101.160188,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48380.0,2561.0,-63.93110275268555,344.9228210449219,0.054451813560247926,,0.012649110640673521,5.0,80.59990619742969,181.55876773656655,10,434,M06828,3354,2020-01-28 07:23:48.680868+00:00,can14,116.714238366316,126.176684393633,-63.066,347.986,1.0,2.123,7293,2683,2584,20949,21048,True,,,,,,,,,,,,,kpno,180.02154099999998,79.242171,600.0,63156.0,1.485325,-15.727920000000001,47.739561,3.9201410000000005,359.213,79.23,1e+20,1e+20,1e+20,b'False',58892.36956249,200.548377,-3.261622,4014.6029691614585,369.7727703143835,352.57936410374793,369.7727703143835,1583.477502208351,14.317821063276355,46.54922986974904,14.317821063276355,4.25,3.8,2.44,4.204,10.3,310.5,30.0,789.4,2.5,-13.4,0.0,2.0,2.635,0.0,-0.054000000000000006,0.163,0.132,-0.019,0.895,0.792,-0.0807002325787799,-0.0932618749937546,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1069.8, -827.6, 902.5, 16.3, 26.1, -259.0]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,158.650164,239.59986400000003,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48381.0,2561.0,-63.93110275268555,344.9228210449219,0.04743416490252569,,0.008,5.0,80.59990619742969,181.55876773656655,10,434,M06828,3859,2020-02-02 05:39:52.172358+00:00,can14,116.76104442907801,126.400999639919,-62.465,348.791,1.0,2.123,7398,2696,2595,21458,21559,True,,,,,,,,,,,,,kpno,180.015671,79.24235999999999,600.0,63156.0,1.479719,-11.83853,47.541196,2.975235,359.213,79.23,1e+20,1e+20,1e+20,b'False',58892.38030253,200.687971,-3.3211169999999997,4015.286789259268,374.9849304748805,353.4324684202153,374.9849304748805,1571.4773304123732,13.380850058157904,46.18118309323968,13.380850058157904,4.112,3.7,2.325,4.154,10.7,312.7,30.0,789.4,2.3,-13.6,0.0,2.0,2.65,-0.065,-0.03,0.002,0.004,0.001,0.034,0.111,0.176701457387396,0.7767905759608691,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1081.5, -830.3, 910.2, 16.5, 26.8, -213.0]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,154.089873,234.18995,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48382.0,2561.0,-63.93110275268555,344.9228210449219,0.04244997055358225,,0.015524174696260025,5.0,80.59990619742969,181.55876773656655,10,434,M06828,4801,2020-02-09 05:28:33.994136+00:00,can14,-141.882707247485,124.49160425152,-66.56,347.413,1.0,2.123,7706,2767,2645,22995,23117,True,,,,,,,,,,,,,kpno,180.01045,79.24248,5.0,63156.0,1.475732,-7.985303,47.398812,2.01875,359.213,79.23,1e+20,1e+20,1e+20,b'False',58892.39095175,200.827553,-3.38058,4024.213339275144,370.1141281049359,353.57594697873145,370.1141281049359,2343.466236155324,18.02775637731995,61.3886688101389,18.02775637731995,4.213,3.867,2.44,4.173,10.8,319.0,30.0,789.4,2.6,-13.3,0.0,2.0,2.638,-0.006,-0.002,0.002,0.003,0.001,0.086,0.171,0.32918422931769703,0.732910321735531,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1092.0, -833.4, 892.0, 16.7, 27.3, -179.9]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,149.920074,229.490214,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48383.0,2561.0,-63.93110275268555,344.9228210449219,0.04750789408087881,,0.006082762530298221,5.0,80.59990619742969,181.55876773656655,10,434,M06828,2925,2020-01-23 10:48:02.128037+00:00,can14,77.4694634887644,139.783101546003,311.278510716517,169.157912717909,1.0,2.123,7187,2663,2567,20418,20514,True,,,,,,,,,,,,,kpno,180.00775,79.24252,600.0,63156.0,1.47428,-5.993839,47.346697999999996,1.518566,359.212,79.23,1e+20,1e+20,1e+20,b'False',58892.39645925,200.90199099999998,-3.4122809999999997,4024.476363454008,371.3815680924925,354.9870587660032,371.3815680924925,2389.327101926398,12.179885754894476,61.53851662343809,12.179885754894476,4.112,3.767,2.37,4.1,10.4,323.8,29.3,789.4,2.5,-13.7,0.0,0.0,2.6489999999999996,0.011000000000000001,0.022000000000000002,0.002,0.002,0.001,0.09699999999999999,0.161,0.0430925748054314,0.487841762365729,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1097.5, -835.2, 910.5, 16.8, 27.6, -163.7]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,147.720079,227.099696,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48384.0,2561.0,-63.93110275268555,344.9228210449219,0.049678969393496884,,0.01140175425099138,5.0,80.59990619742969,181.55876773656655,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,180.00255,79.24257,600.0,63156.0,1.47265,-2.153167,47.287989,0.54684,359.212,79.23,1e+20,1e+20,1e+20,b'False',58892.40708277,201.050856,-3.475653,4039.0713041490117,367.0856494723769,355.5172994453547,367.0856494723769,2547.623991094448,12.206555615733704,65.1149893652899,12.206555615733704,4.05,3.633,2.26,4.074,11.2,333.1,29.0,789.3,2.5,-13.8,0.0,2.0,2.6439999999999997,-0.013999999999999999,0.032,0.004,0.005,-0.003,0.142,0.225,0.43030537928363505,0.16084447893644802,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1108.2, -839.2, 925.2, 17.1, 28.1, -130.0]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,143.40995,222.559578,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48385.0,2561.0,-63.93110275268555,344.9228210449219,0.05185556864985669,,0.002236067977499789,5.0,80.59990619742969,181.55876773656655,10,434,M06828,4713,2020-02-08 11:51:48.785339+00:00,can14,141.03571892535498,124.77883499226101,-63.464,349.20099999999996,1.0,2.123,7674,2765,2643,22838,22960,True,,,,,,,,,,,,,kpno,179.997321,79.24256,600.0,63156.0,1.4725540000000001,1.675,47.284537,359.574539,359.212,79.23,1e+20,1e+20,1e+20,b'False',58892.41766964,201.190404,-3.5350309999999996,4044.45150793034,366.9913871514743,356.12813813181174,366.9913871514743,2582.862172087392,24.698178070456944,66.41129217259271,24.698178070456944,3.9619999999999997,3.4330000000000003,2.09,3.9589999999999996,11.0,332.7,29.0,789.0,2.3,-14.0,0.0,2.0,2.647,0.009000000000000001,-0.011000000000000001,0.001,0.003,0.0,0.095,0.096,0.11424853718759699,0.44418149527409,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1117.8, -820.8, 954.1, 15.2, 30.5, -99.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,138.989925,218.08970699999998,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48386.0,2561.0,-63.93110275268555,344.9228210449219,0.07324616030891995,,0.012806248474865698,5.0,80.59990619742969,181.55876773656655,10,434,M06828,2926,2020-01-23 10:57:47.287027+00:00,can14,77.4694634887644,139.783101546003,311.278510716517,169.157912717909,1.0,2.123,7187,2663,2567,20418,20514,True,,,,,,,,,,,,,kpno,179.99065,79.24248,600.0,63156.0,1.47468,6.603442,47.361056,358.327979,359.212,79.23,1e+20,1e+20,1e+20,b'False',58892.43130857,201.376449,-3.614149,4062.637813047085,370.43493975737886,358.0080155802557,370.43493975737886,2938.6719789728145,14.142135623730953,71.64978452889198,14.142135623730953,4.0,3.467,2.155,3.977,10.4,351.1,28.4,789.0,2.2,-14.3,0.0,2.0,2.6439999999999997,0.028999999999999998,-0.016,0.001,0.002,0.0,0.136,0.1,0.0841618049418497,-0.136157210496216,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1117.8, -820.8, 943.1, 15.2, 30.5, -64.8]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,133.179321,212.538925,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,48387.0,2561.0,-63.93110275268555,344.9228210449219,0.07571657678474378,,0.01081665382639197,5.0,80.59990619742969,181.55876773656655,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,179.98507,79.242351,600.0,63156.0,1.478412,10.730692999999999,47.494639,357.29795,359.211,79.23,1e+20,1e+20,1e+20,b'False',58892.44272273,201.52526899999998,-3.677399,4357.082739632104,370.84740550047087,372.013009614892,370.84740550047087,3053.969220539068,14.31782106327635,74.31525909705067,14.31782106327635,3.9,3.3,2.11,3.898,9.8,13.6,28.3,788.7,2.1,-14.5,0.0,2.0,2.637,0.0,-0.021,0.002,0.003,-0.001,0.13699999999999998,0.134,-0.21931869881825,0.526353941074778,"b'[0.0, 0.0, -108.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1117.8, -820.8, 965.1, 15.2, 30.5, -30.1]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,128.209959,208.01953400000002,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49412.0,2561.0,-63.08914566040039,348.1883239746094,0.013152946437965905,,0.006403124237432849,5.0,51.38565599287793,119.39567380998078,10,434,M06828,3203,2020-01-26 11:32:36.007948+00:00,can14,-16.7564859011673,136.144403667946,-65.595,347.295,1.0,2.123,7243,2674,2575,20707,20806,True,,,,,,,,,,,,,kpno,118.99564199999999,50.00308,600.0,63521.0,1.081129,17.77318,22.359379,328.95255099999997,323.376,50.0,1e+20,1e+20,1e+20,b'False',58895.28509801,239.782365,-17.470844,4444.2972447846005,617.4667117656238,585.8655056013481,617.4667117656238,7034.0254477788185,14.142135623730953,164.43203836767887,14.142135623730953,6.9,8.6,7.26,6.882999999999999,18.3,238.0,14.3,793.8,8.1,-17.7,0.0,0.0,2.65,-0.008,0.036000000000000004,0.008,0.012,-0.002,0.212,0.342,0.7220876447649028,0.370561669583361,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1344.3, -698.5, 470.1, 4.4, 45.2, 200.2]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,125.53008999999999,150.30231899999998,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49424.0,2561.0,-63.94465255737305,346.24603271484375,0.14886235252742716,,0.002236067977499789,5.0,32.07827658151361,147.8981752219654,10,434,M06828,2932,2020-01-23 11:42:56.901084+00:00,can14,77.4694634887644,139.783101546003,311.278510716517,169.157912717909,1.0,2.123,7187,2663,2567,20418,20514,True,,,,,,,,,,,,,kpno,147.591221,30.698179999999997,5.0,63535.0,1.228452,41.850589,35.545802,279.309794,284.46,30.7,1e+20,1e+20,1e+20,b'False',58895.43102244,241.78064500000002,-17.996317,4568.229963563568,605.7074470619153,571.6588779280631,605.7074470619153,3266.0817503546973,11.04536101718726,105.05652102096428,11.04536101718726,7.1,8.232999999999999,6.865,7.101,15.6,265.5,14.1,793.1,7.3,-18.4,0.0,2.0,2.65,0.008,-0.002,0.006,0.003,-0.001,0.14300000000000002,0.1,0.6506118604740699,-0.0114671208767339,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1531.1, -455.6, 480.4, -2.2, 44.5, 235.7]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,53.62991399999999,100.199268,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49422.0,2561.0,-63.94465255737305,346.24603271484375,0.15277761616153068,,0.00360555127546399,5.0,32.07827658151361,147.8981752219654,10,434,M06828,3041,2020-01-25 05:49:03.933689+00:00,can14,116.699097432166,126.57923465559999,-62.463,348.777,1.0,2.123,7199,2666,2568,20476,20574,True,,,,,,,,,,,,,kpno,147.59344199999998,30.698829999999997,600.0,63535.0,1.141727,33.918172999999996,28.881333,276.585154,284.46,30.7,1e+20,1e+20,1e+20,b'False',58895.4090429,241.47584799999998,-17.917676,4505.809805129373,561.6293215849155,558.2596508071296,561.6293215849155,3282.804441327567,8.94427190999916,106.5238573585483,8.94427190999916,7.062,8.267000000000001,6.945,7.0889999999999995,15.3,244.1,14.0,793.1,7.3,-18.5,0.0,2.0,2.6489999999999996,-0.046,-0.004,0.006999999999999999,0.003,0.0,0.128,0.11800000000000001,-0.10914294318433,-0.5170387453009481,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1447.3, -449.1, 483.1, -3.3, 38.6, 222.0]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,61.519998999999984,95.780177,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49417.0,2561.0,-63.94465255737305,346.24603271484375,0.134974071584138,,0.012041594578792295,5.0,32.07827658151361,147.8981752219654,10,434,M06828,10506,2020-03-15 04:11:00.964962+00:00,can14,-144.45951299382298,123.370794904198,-66.467,347.462,1.0,2.123,9913,3120,2954,34581,34747,True,,,,['set fiducial parameters'],,,,,,,,,kpno,147.5986,30.699740999999996,600.0,63535.0,1.0100120000000001,9.348233,8.081655,263.462383,262.42400000000004,30.7,1e+20,1e+20,1e+20,b'False',58895.34098424,240.543073,-17.673628,4503.834921486355,586.2461988418559,560.8438359374542,586.2461988418559,3266.4520507731318,17.74531994766871,118.3823194890557,17.74531994766871,7.075,8.6,7.23,7.058,21.3,245.5,14.9,793.4,8.1,-17.2,0.0,2.0,2.655,-0.021,0.005,0.006,0.005,0.001,0.142,0.153,-0.952467174247953,1.0253155987426998,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1140.0, -480.0, 503.6, -3.0, 25.0, 173.2]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,74.22020099999997,81.92018900000001,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49413.0,2561.0,-63.08914566040039,348.1883239746094,0.015132745950421557,,0.005385164807134504,5.0,51.38565599287793,119.39567380998078,10,434,M06828,2933,2020-01-23 12:11:43.032528+00:00,can14,77.4694634887644,139.783101546003,311.278510716517,169.157912717909,1.0,2.123,7187,2663,2567,20418,20514,True,,,,,,,,,,,,,kpno,118.994542,50.00298,600.0,63521.0,1.096482,21.801944,24.239291,324.446942,323.376,50.0,1e+20,1e+20,1e+20,b'False',58895.29625304,239.93445899999998,-17.511657,4436.032574271745,618.0609793523968,585.9435804905386,618.0609793523968,2386.0817253396835,14.19503670859666,93.72701048387309,14.19503670859666,6.938,8.5,7.257999999999999,6.9079999999999995,18.9,245.3,14.2,793.7,8.2,-17.6,0.0,2.0,2.6489999999999996,-0.001,0.015,0.008,0.009000000000000001,0.0,0.19899999999999998,0.21600000000000003,-0.269212640921733,0.326063210367726,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1384.4, -580.1, 444.0, 7.1, 34.1, 210.7]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,116.89966,144.27254299999998,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49418.0,2561.0,-63.94465255737305,346.24603271484375,0.13395894893585872,,0.006999999999999999,5.0,32.07827658151361,147.8981752219654,10,434,M06828,9529,2020-03-04 04:48:27.241784+00:00,can14,65.5031191747476,165.906939903132,-65.079,348.755,1.0,2.123,9574,3102,2941,32735,32896,True,,,,['configuring'],,,,,,,,,kpno,147.597358,30.69962,600.0,63535.0,1.029201,15.977991000000001,13.693798999999999,268.91841800000003,262.42400000000004,30.7,1e+20,1e+20,1e+20,b'False',58895.3593506,240.799961,-17.741347,4505.158487778203,589.1215379325613,560.0189928293203,589.1215379325613,3256.691726276836,20.39607805437114,108.9297238260725,20.39607805437114,7.162000000000001,8.6,7.245,7.172999999999999,19.7,246.0,13.0,793.4,7.9,-18.9,0.0,2.0,2.6510000000000002,0.013000000000000001,0.016,0.009000000000000001,0.002,0.0,0.204,0.11900000000000001,0.7533498914740909,-0.0415104122498622,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1335.3, -641.7, 461.9, 2.6, 42.5, 187.5]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,73.59011800000002,87.49028100000001,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49391.0,2561.0,-62.47521209716797,348.96966552734375,0.08682165628459296,,0.006999999999999999,5.0,39.38876163051355,105.31681217875985,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,105.00117900000001,38.000971,60.0,63075.0,1.009558,-6.221502,7.897458,38.42737,43.673,38.0,1e+20,1e+20,1e+20,b'False',58895.17985737,238.338902,-17.076857,4535.461167290488,164.59157084475245,336.2152498339742,164.59157084475245,3390.534618611053,17.720045146669353,118.53035189651928,17.720045146669353,6.45,9.2,7.952999999999999,6.422999999999999,8.7,245.6,10.0,793.4,8.8,-21.3,0.0,0.0,2.7889999999999997,0.022000000000000002,-0.053,0.017,0.009000000000000001,0.0,0.19899999999999998,0.15,0.139389889407367,-0.00153176273180641,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[998.3, -481.0, 403.3, -3.2, 17.0, 172.5]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,219.769579,228.088535,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49409.0,2561.0,-63.08914566040039,348.1883239746094,0.011045361017187259,,0.011180339887498949,5.0,51.38565599287793,119.39567380998078,10,434,M06828,10570,2020-03-15 07:12:00.942804+00:00,can14,-144.240755216045,124.617239965926,-66.438,347.49300000000005,1.0,2.123,9939,3126,2957,34714,34883,True,,,,['set fiducial parameters'],,,,,,,,,kpno,118.99809199999999,50.003209999999996,600.0,63521.0,1.057792,8.20273,19.045042000000002,343.678125,349.69599999999997,50.0,1e+20,1e+20,1e+20,b'False',58895.25859282,239.421269,-17.373410999999997,4445.45846904456,564.8521930558471,590.9724787425862,564.8521930558471,2199.712935816853,17.0293863659264,69.74075382960591,17.0293863659264,6.787000000000001,8.6,7.192,6.772,15.7,241.3,13.5,793.8,8.2,-18.3,0.0,2.0,2.6489999999999996,-0.001,0.022000000000000002,0.005,0.005,-0.002,0.293,0.168,0.323469418280732,-0.170335921404434,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1143.2, -727.4, 473.9, 5.1, 34.9, 182.8]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,149.069951,169.59169,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,49419.0,2561.0,-63.94465255737305,346.24603271484375,0.142414886862294,,0.015297058540778357,5.0,32.07827658151361,147.8981752219654,10,434,M06828,2933,2020-01-23 12:11:43.032528+00:00,can14,77.4694634887644,139.783101546003,311.278510716517,169.157912717909,1.0,2.123,7187,2663,2567,20418,20514,True,,,,,,,,,,,,,kpno,147.59649199999998,30.699491,600.0,63535.0,1.048329,20.44313,17.481714,271.261247,262.42400000000004,30.7,1e+20,1e+20,1e+20,b'False',58895.37171334,240.971263,-17.78629,4499.572424130987,594.9089362732675,559.8333891648207,594.9089362732675,3266.309538301598,17.204650534085253,105.96904277199907,17.204650534085253,7.2,8.467,7.13,7.191,18.6,250.0,13.2,793.4,7.6,-19.0,0.0,2.0,2.645,0.013000000000000001,0.016,0.009000000000000001,0.002,0.0,0.204,0.11900000000000001,0.0270475900261668,-0.108867321724261,"b'[0.0, 0.0, -65.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1429.5, -526.9, 470.9, -1.1, 43.0, 198.5]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,71.42005699999999,89.720391,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
